0.28074E+01 0.18651E-02 0.00000E+01 2369695 0 0 133318 0.47481E+05 0.00000E+01 0.28074E+01 0.00000E+01 0.00000E+01 0
48 2.7921 0.019093 0.69131 31.27 2.7921
49 2.7235 0.11424 2.1202 135.08 2.7235
50 2.8057 0.038874 0.99044 58.876 2.8057
51 2.7967 0.017294 0.62514 26.36 2.7967
52 2.8682 0.11872 2.0923 160.3 2.8682
53 2.8479 0.046225 1.1603 58.821 2.8479
54 2.8023 0.018356 0.66219 27.912 2.8023
55 2.9924 0.14393 2.4313 137.65 2.9924
56 2.827 0.047221 1.1941 60.358 2.827
57 2.7982 0.017364 0.62733 28.647 2.7982
58 2.728 0.09716 1.8003 167.25 2.728
59 2.7844 0.043205 1.1092 59.251 2.7844
60 2.8244 0.020536 0.73506 31.174 2.8244
61 2.8873 0.050612 1.253 63.057 2.8873
62 2.8022 0.017788 0.64175 26.686 2.8022
63 2.806 0.0078027 0.39756 13.752 2.806
64 2.6253 0.067297 1.2957 82.047 2.6253
65 2.8588 0.051064 1.2769 70.403 2.8588
66 2.7772 0.018677 0.67989 31.912 2.7772
67 2.6988 0.10822 2.0269 166.74 2.6988
68 2.8898 0.052796 1.306 65.896 2.8898
69 2.8052 0.018844 0.67913 28.102 2.8052
70 2.8457 0.13361 2.3734 160.43 2.8457
71 2.7815 0.040712 1.0463 61.361 2.7815
72 2.8053 0.01902 0.6854 28.705 2.8053
73 2.9267 0.13918 2.4037 156.25 2.9267
74 2.7896 0.039713 1.0177 53.603 2.7896
75 2.8022 0.018489 0.66702 31.975 2.8022
76 2.8686 0.052786 1.3154 70.26 2.8686
77 2.7903 0.018398 0.66657 31.138 2.7903
78 2.8212 0.0085693 0.43427 15.7 2.8212
79 2.7011 0.093493 1.7496 119.83 2.7011
80 2.8152 0.046313 1.176 59.31 2.8152
81 2.7832 0.017576 0.6384 28.777 2.7832
82 2.7032 0.082777 1.5478 109.18 2.7032
83 2.8164 0.047125 1.1961 68.041 2.8164
84 2.8134 0.019742 0.70938 31.274 2.8134
85 2.8424 0.11484 2.0423 133.07 2.8424
86 2.7675 0.04137 1.0686 61.571 2.7675
